station_id,hour_bucket,session_count,total_kwh,total_revenue_inr,avg_duration_hours,hour,day_of_week,is_weekend
2-39-79-381,2018-07-31 03:00:00,1,0.0,0.0,0.0,3,1,0
2-39-79-381,2018-07-31 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-381,2018-07-31 23:00:00,1,0.0,0.0,0.0,23,1,0
2-39-79-381,2018-08-01 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-381,2018-08-01 19:00:00,1,0.0,0.0,0.0,19,2,0
2-39-79-381,2018-08-01 21:00:00,1,0.0,0.0,0.0,21,2,0
2-39-79-381,2018-08-02 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-381,2018-08-03 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-381,2018-08-03 19:00:00,1,0.0,0.0,0.0,19,4,0
2-39-79-381,2018-08-04 00:00:00,1,0.0,0.0,0.0,0,5,1
2-39-79-381,2018-08-04 07:00:00,1,0.0,0.0,0.0,7,5,1
2-39-79-381,2018-08-04 20:00:00,1,0.0,0.0,0.0,20,5,1
2-39-79-381,2018-08-06 00:00:00,1,0.0,0.0,0.0,0,0,0
2-39-79-381,2018-08-06 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-381,2018-08-06 20:00:00,1,0.0,0.0,0.0,20,0,0
2-39-79-381,2018-08-07 06:00:00,1,0.0,0.0,0.0,6,1,0
2-39-79-381,2018-08-07 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-381,2018-08-07 19:00:00,1,0.0,0.0,0.0,19,1,0
2-39-79-381,2018-08-08 05:00:00,1,0.0,0.0,0.0,5,2,0
2-39-79-381,2018-08-08 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-381,2018-08-10 00:00:00,1,0.0,0.0,0.0,0,4,0
2-39-79-381,2018-08-10 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-381,2018-08-10 23:00:00,1,0.0,0.0,0.0,23,4,0
2-39-79-381,2018-08-11 14:00:00,1,0.0,0.0,0.0,14,5,1
2-39-79-381,2018-08-12 16:00:00,1,0.0,0.0,0.0,16,6,1
2-39-79-381,2018-08-13 06:00:00,1,0.0,0.0,0.0,6,0,0
2-39-79-381,2018-08-13 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-381,2018-08-14 00:00:00,1,0.0,0.0,0.0,0,1,0
2-39-79-381,2018-08-14 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-381,2018-08-14 23:00:00,1,0.0,0.0,0.0,23,1,0
2-39-79-381,2018-08-15 04:00:00,1,0.0,0.0,0.0,4,2,0
2-39-79-381,2018-08-15 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-381,2018-08-16 03:00:00,1,0.0,0.0,0.0,3,3,0
2-39-79-381,2018-08-16 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-381,2018-08-17 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-381,2018-08-17 21:00:00,1,0.0,0.0,0.0,21,4,0
2-39-79-381,2018-08-18 08:00:00,1,0.0,0.0,0.0,8,5,1
2-39-79-381,2018-08-20 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-381,2018-08-21 00:00:00,1,0.0,0.0,0.0,0,1,0
2-39-79-381,2018-08-21 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-381,2018-08-22 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-381,2018-08-23 00:00:00,1,0.0,0.0,0.0,0,3,0
2-39-79-381,2018-08-23 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-381,2018-08-24 07:00:00,1,0.0,0.0,0.0,7,4,0
2-39-79-381,2018-08-24 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-381,2018-08-25 00:00:00,1,0.0,0.0,0.0,0,5,1
2-39-79-381,2018-08-25 17:00:00,1,0.0,0.0,0.0,17,5,1
2-39-79-381,2018-08-26 03:00:00,1,0.0,0.0,0.0,3,6,1
2-39-79-381,2018-08-27 13:00:00,1,0.0,0.0,0.0,13,0,0
2-39-79-381,2018-08-27 23:00:00,1,0.0,0.0,0.0,23,0,0
2-39-79-381,2018-08-28 13:00:00,1,0.0,0.0,0.0,13,1,0
2-39-79-381,2018-08-29 21:00:00,1,0.0,0.0,0.0,21,2,0
2-39-79-381,2018-08-30 04:00:00,1,0.0,0.0,0.0,4,3,0
2-39-79-381,2018-08-30 22:00:00,1,0.0,0.0,0.0,22,3,0
2-39-79-381,2018-08-31 02:00:00,1,0.0,0.0,0.0,2,4,0
2-39-79-381,2018-08-31 04:00:00,1,0.0,0.0,0.0,4,4,0
2-39-79-381,2018-08-31 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-79-381,2018-08-31 20:00:00,1,0.0,0.0,0.0,20,4,0
2-39-79-381,2018-09-01 07:00:00,1,0.0,0.0,0.0,7,5,1
2-39-79-381,2018-09-03 20:00:00,1,0.0,0.0,0.0,20,0,0
2-39-79-381,2018-09-04 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-381,2018-09-05 00:00:00,1,0.0,0.0,0.0,0,2,0
2-39-79-381,2018-09-05 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-381,2018-09-06 02:00:00,1,0.0,0.0,0.0,2,3,0
2-39-79-381,2018-09-06 13:00:00,1,0.0,0.0,0.0,13,3,0
2-39-79-381,2018-09-07 00:00:00,1,0.0,0.0,0.0,0,4,0
2-39-79-381,2018-09-07 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-381,2018-09-07 17:00:00,2,0.0,0.0,0.0,17,4,0
2-39-79-381,2018-09-08 00:00:00,1,0.0,0.0,0.0,0,5,1
2-39-79-381,2018-09-08 19:00:00,1,0.0,0.0,0.0,19,5,1
2-39-79-381,2018-09-09 01:00:00,1,0.0,0.0,0.0,1,6,1
2-39-79-381,2018-09-10 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-381,2018-09-11 01:00:00,1,0.0,0.0,0.0,1,1,0
2-39-79-381,2018-09-12 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-381,2018-09-13 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-381,2018-09-14 04:00:00,1,0.0,0.0,0.0,4,4,0
2-39-79-381,2018-09-14 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-79-381,2018-09-14 22:00:00,1,0.0,0.0,0.0,22,4,0
2-39-79-381,2018-09-15 22:00:00,1,0.0,0.0,0.0,22,5,1
2-39-79-381,2018-09-16 04:00:00,1,0.0,0.0,0.0,4,6,1
2-39-79-381,2018-09-17 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-381,2018-09-18 01:00:00,1,0.0,0.0,0.0,1,1,0
2-39-79-381,2018-09-19 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-381,2018-09-20 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-381,2018-09-21 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-381,2018-09-23 16:00:00,1,0.0,0.0,0.0,16,6,1
2-39-79-381,2018-09-23 19:00:00,1,0.0,0.0,0.0,19,6,1
2-39-79-381,2018-09-24 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-381,2018-09-24 23:00:00,1,0.0,0.0,0.0,23,0,0
2-39-79-381,2018-09-25 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-381,2018-09-26 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-381,2018-09-27 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-381,2018-09-28 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-381,2018-09-28 20:00:00,1,0.0,0.0,0.0,20,4,0
2-39-79-381,2018-09-29 16:00:00,1,0.0,0.0,0.0,16,5,1
2-39-79-381,2018-09-30 16:00:00,1,0.0,0.0,0.0,16,6,1
2-39-79-381,2018-10-01 00:00:00,1,0.0,0.0,0.0,0,0,0
2-39-79-381,2018-10-01 03:00:00,1,0.0,0.0,0.0,3,0,0
2-39-79-381,2018-10-01 17:00:00,1,0.0,0.0,0.0,17,0,0
2-39-79-381,2018-10-02 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-381,2018-10-02 23:00:00,1,0.0,0.0,0.0,23,1,0
2-39-79-381,2018-10-03 16:00:00,2,0.0,0.0,0.0,16,2,0
2-39-79-381,2018-10-04 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-381,2018-10-04 18:00:00,1,0.0,0.0,0.0,18,3,0
2-39-79-381,2018-10-05 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-381,2018-10-06 00:00:00,1,0.0,0.0,0.0,0,5,1
2-39-79-381,2018-10-06 18:00:00,1,0.0,0.0,0.0,18,5,1
2-39-79-381,2018-10-07 05:00:00,1,0.0,0.0,0.0,5,6,1
2-39-79-381,2018-10-08 13:00:00,1,0.0,0.0,0.0,13,0,0
2-39-79-381,2018-10-08 23:00:00,1,0.0,0.0,0.0,23,0,0
2-39-79-381,2018-10-10 13:00:00,1,0.0,0.0,0.0,13,2,0
2-39-79-381,2018-10-11 13:00:00,1,0.0,0.0,0.0,13,3,0
2-39-79-381,2018-10-11 23:00:00,1,0.0,0.0,0.0,23,3,0
2-39-79-381,2018-10-12 01:00:00,1,0.0,0.0,0.0,1,4,0
2-39-79-381,2018-10-12 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-381,2018-10-13 01:00:00,1,0.0,0.0,0.0,1,5,1
2-39-79-381,2018-10-13 23:00:00,1,0.0,0.0,0.0,23,5,1
2-39-79-381,2018-10-14 16:00:00,1,0.0,0.0,0.0,16,6,1
2-39-79-381,2018-10-14 21:00:00,1,0.0,0.0,0.0,21,6,1
2-39-79-381,2018-10-15 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-381,2018-10-15 20:00:00,1,0.0,0.0,0.0,20,0,0
2-39-79-381,2018-10-16 13:00:00,1,0.0,0.0,0.0,13,1,0
2-39-79-381,2018-10-16 23:00:00,1,0.0,0.0,0.0,23,1,0
2-39-79-381,2018-10-17 13:00:00,1,0.0,0.0,0.0,13,2,0
2-39-79-381,2018-10-18 01:00:00,1,0.0,0.0,0.0,1,3,0
2-39-79-381,2018-10-18 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-381,2018-10-19 00:00:00,1,0.0,0.0,0.0,0,4,0
2-39-79-381,2018-10-19 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-381,2018-10-21 18:00:00,1,0.0,0.0,0.0,18,6,1
2-39-79-381,2018-10-21 21:00:00,1,0.0,0.0,0.0,21,6,1
2-39-79-381,2018-10-22 11:00:00,1,0.0,0.0,0.0,11,0,0
2-39-79-381,2018-10-22 20:00:00,1,0.0,0.0,0.0,20,0,0
2-39-79-381,2018-10-23 03:00:00,1,0.0,0.0,0.0,3,1,0
2-39-79-381,2018-10-23 19:00:00,1,0.0,0.0,0.0,19,1,0
2-39-79-381,2018-10-24 11:00:00,1,0.0,0.0,0.0,11,2,0
2-39-79-381,2018-10-24 20:00:00,1,0.0,0.0,0.0,20,2,0
2-39-79-381,2018-10-25 11:00:00,1,0.0,0.0,0.0,11,3,0
2-39-79-381,2018-10-25 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-381,2018-10-29 01:00:00,1,0.0,0.0,0.0,1,0,0
2-39-79-381,2018-10-29 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-381,2018-10-30 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-381,2018-10-31 02:00:00,1,0.0,0.0,0.0,2,2,0
2-39-79-381,2018-10-31 13:00:00,1,0.0,0.0,0.0,13,2,0
2-39-79-381,2018-11-01 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-381,2018-11-01 23:00:00,1,0.0,0.0,0.0,23,3,0
2-39-79-381,2018-11-02 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-381,2018-11-04 01:00:00,1,0.0,0.0,0.0,1,6,1
2-39-79-381,2018-11-04 19:00:00,1,0.0,0.0,0.0,19,6,1
2-39-79-381,2018-11-05 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-381,2018-11-06 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-381,2018-11-07 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-79-381,2018-11-08 02:00:00,1,0.0,0.0,0.0,2,3,0
2-39-79-381,2018-11-08 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-79-381,2018-11-09 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-79-381,2018-11-09 18:00:00,1,0.0,0.0,0.0,18,4,0
2-39-79-381,2018-11-10 08:00:00,1,0.0,0.0,0.0,8,5,1
2-39-79-381,2018-11-10 21:00:00,1,0.0,0.0,0.0,21,5,1
2-39-79-381,2018-11-12 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-381,2018-11-13 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-381,2018-11-14 01:00:00,1,0.0,0.0,0.0,1,2,0
2-39-79-381,2018-11-15 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-79-381,2018-11-16 04:00:00,1,0.0,0.0,0.0,4,4,0
2-39-79-381,2018-11-16 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-79-381,2018-11-18 06:00:00,1,0.0,0.0,0.0,6,6,1
2-39-79-381,2018-11-18 22:00:00,1,0.0,0.0,0.0,22,6,1
2-39-79-381,2018-11-19 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-381,2018-11-20 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-381,2018-11-21 08:00:00,1,0.0,0.0,0.0,8,2,0
2-39-79-381,2018-11-21 21:00:00,1,0.0,0.0,0.0,21,2,0
2-39-79-381,2018-11-26 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-381,2018-11-27 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-79-381,2018-11-28 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-381,2018-11-29 18:00:00,1,0.0,0.0,0.0,18,3,0
2-39-79-381,2018-11-29 22:00:00,1,0.0,0.0,0.0,22,3,0
2-39-79-381,2018-11-30 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-381,2018-12-03 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-381,2018-12-04 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-79-381,2018-12-05 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-79-381,2018-12-06 18:00:00,1,0.0,0.0,0.0,18,3,0
2-39-79-381,2018-12-07 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-79-381,2018-12-09 13:00:00,1,0.0,0.0,0.0,13,6,1
2-39-79-381,2018-12-10 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-381,2018-12-11 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-79-381,2018-12-12 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-79-381,2018-12-13 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-79-381,2018-12-14 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-79-382,2018-04-25 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-382,2018-04-25 18:00:00,1,0.0,0.0,0.0,18,2,0
2-39-79-382,2018-04-30 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-382,2018-04-30 19:00:00,1,0.0,0.0,0.0,19,0,0
2-39-79-382,2018-05-01 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-382,2018-05-02 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-382,2018-05-02 23:00:00,1,0.0,0.0,0.0,23,2,0
2-39-79-382,2018-05-03 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-382,2018-05-04 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-382,2018-05-07 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-382,2018-05-08 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-382,2018-05-09 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-382,2018-05-09 20:00:00,1,0.0,0.0,0.0,20,2,0
2-39-79-382,2018-05-10 00:00:00,1,0.0,0.0,0.0,0,3,0
2-39-79-382,2018-05-10 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-382,2018-05-11 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-382,2018-05-14 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-382,2018-05-15 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-382,2018-05-15 19:00:00,1,0.0,0.0,0.0,19,1,0
2-39-79-382,2018-05-16 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-382,2018-05-17 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-382,2018-05-17 21:00:00,1,0.0,0.0,0.0,21,3,0
2-39-79-382,2018-05-18 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-382,2018-05-19 21:00:00,1,0.0,0.0,0.0,21,5,1
2-39-79-382,2018-05-21 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-382,2018-05-22 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-382,2018-05-23 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-382,2018-05-24 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-382,2018-05-25 01:00:00,1,0.0,0.0,0.0,1,4,0
2-39-79-382,2018-05-25 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-382,2018-05-29 02:00:00,1,0.0,0.0,0.0,2,1,0
2-39-79-382,2018-05-29 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-382,2018-05-30 04:00:00,1,0.0,0.0,0.0,4,2,0
2-39-79-382,2018-05-30 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-382,2018-05-30 20:00:00,1,0.0,0.0,0.0,20,2,0
2-39-79-382,2018-05-31 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-382,2018-06-01 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-382,2018-06-02 23:00:00,1,0.0,0.0,0.0,23,5,1
2-39-79-382,2018-06-04 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-382,2018-06-04 18:00:00,1,0.0,0.0,0.0,18,0,0
2-39-79-382,2018-06-04 20:00:00,1,0.0,0.0,0.0,20,0,0
2-39-79-382,2018-06-05 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-382,2018-06-06 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-382,2018-06-07 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-382,2018-06-08 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-382,2018-06-09 19:00:00,1,0.0,0.0,0.0,19,5,1
2-39-79-382,2018-06-10 23:00:00,1,0.0,0.0,0.0,23,6,1
2-39-79-382,2018-06-11 04:00:00,1,0.0,0.0,0.0,4,0,0
2-39-79-382,2018-06-11 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-382,2018-06-12 00:00:00,1,0.0,0.0,0.0,0,1,0
2-39-79-382,2018-06-12 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-382,2018-06-13 05:00:00,1,0.0,0.0,0.0,5,2,0
2-39-79-382,2018-06-13 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-382,2018-06-14 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-382,2018-06-15 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-79-382,2018-06-18 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-382,2018-06-19 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-382,2018-06-20 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-382,2018-06-21 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-382,2018-06-22 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-382,2018-06-22 21:00:00,1,0.0,0.0,0.0,21,4,0
2-39-79-382,2018-06-23 17:00:00,1,0.0,0.0,0.0,17,5,1
2-39-79-382,2018-06-25 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-382,2018-06-26 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-382,2018-06-26 21:00:00,1,0.0,0.0,0.0,21,1,0
2-39-79-382,2018-06-27 00:00:00,1,0.0,0.0,0.0,0,2,0
2-39-79-382,2018-06-27 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-79-382,2018-06-28 02:00:00,1,0.0,0.0,0.0,2,3,0
2-39-79-382,2018-06-28 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-79-382,2018-06-29 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-382,2018-06-29 21:00:00,1,0.0,0.0,0.0,21,4,0
2-39-79-382,2018-06-30 01:00:00,1,0.0,0.0,0.0,1,5,1
2-39-79-382,2018-06-30 19:00:00,1,0.0,0.0,0.0,19,5,1
2-39-79-382,2018-07-02 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-382,2018-07-03 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-382,2018-07-04 01:00:00,1,0.0,0.0,0.0,1,2,0
2-39-79-382,2018-07-04 20:00:00,1,0.0,0.0,0.0,20,2,0
2-39-79-382,2018-07-05 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-79-382,2018-07-06 03:00:00,1,0.0,0.0,0.0,3,4,0
2-39-79-382,2018-07-06 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-79-382,2018-07-07 22:00:00,1,0.0,0.0,0.0,22,5,1
2-39-79-382,2018-07-09 11:00:00,1,0.0,0.0,0.0,11,0,0
2-39-79-382,2018-07-10 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-382,2018-07-10 23:00:00,1,0.0,0.0,0.0,23,1,0
2-39-79-382,2018-07-11 12:00:00,1,0.0,0.0,0.0,12,2,0
2-39-79-382,2018-07-12 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-79-382,2018-07-13 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-382,2018-07-13 23:00:00,1,0.0,0.0,0.0,23,4,0
2-39-79-382,2018-07-16 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-382,2018-07-17 18:00:00,1,0.0,0.0,0.0,18,1,0
2-39-79-382,2018-07-18 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-79-382,2018-07-18 21:00:00,1,0.0,0.0,0.0,21,2,0
2-39-79-382,2018-07-19 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-382,2018-07-20 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-79-382,2018-07-21 04:00:00,1,0.0,0.0,0.0,4,5,1
2-39-79-382,2018-07-23 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-382,2018-07-23 17:00:00,1,0.0,0.0,0.0,17,0,0
2-39-79-382,2018-07-24 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-382,2018-07-25 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-382,2018-07-26 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-382,2018-07-27 00:00:00,1,0.0,0.0,0.0,0,4,0
2-39-79-382,2018-07-27 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-382,2018-07-27 20:00:00,1,0.0,0.0,0.0,20,4,0
2-39-79-382,2018-07-28 01:00:00,1,0.0,0.0,0.0,1,5,1
2-39-79-382,2018-07-28 20:00:00,1,0.0,0.0,0.0,20,5,1
2-39-79-382,2018-07-28 23:00:00,1,0.0,0.0,0.0,23,5,1
2-39-79-382,2018-07-29 21:00:00,1,0.0,0.0,0.0,21,6,1
2-39-79-382,2018-07-30 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-382,2018-07-31 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-79-382,2018-07-31 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-79-382,2018-08-01 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-79-382,2018-08-02 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-382,2018-08-03 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-382,2018-08-03 19:00:00,1,0.0,0.0,0.0,19,4,0
2-39-79-382,2018-08-04 23:00:00,1,0.0,0.0,0.0,23,5,1
2-39-79-382,2018-08-05 18:00:00,1,0.0,0.0,0.0,18,6,1
2-39-79-382,2018-08-06 20:00:00,1,0.0,0.0,0.0,20,0,0
2-39-79-382,2018-08-07 05:00:00,1,0.0,0.0,0.0,5,1,0
2-39-79-382,2018-08-07 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-79-382,2018-08-07 20:00:00,1,0.0,0.0,0.0,20,1,0
2-39-79-382,2018-08-08 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-382,2018-08-08 23:00:00,1,0.0,0.0,0.0,23,2,0
2-39-79-382,2018-08-09 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-382,2018-08-10 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-382,2018-08-10 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-79-382,2018-08-13 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-382,2018-08-14 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-382,2018-08-14 22:00:00,1,0.0,0.0,0.0,22,1,0
2-39-79-382,2018-08-15 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-382,2018-08-16 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-382,2018-08-17 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-79-382,2018-08-18 23:00:00,1,0.0,0.0,0.0,23,5,1
2-39-79-382,2018-08-20 03:00:00,1,0.0,0.0,0.0,3,0,0
2-39-79-382,2018-08-20 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-382,2018-08-21 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-382,2018-08-22 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-382,2018-08-22 22:00:00,1,0.0,0.0,0.0,22,2,0
2-39-79-382,2018-08-23 02:00:00,1,0.0,0.0,0.0,2,3,0
2-39-79-382,2018-08-23 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-79-382,2018-08-24 03:00:00,1,0.0,0.0,0.0,3,4,0
2-39-79-382,2018-08-24 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-382,2018-08-27 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-382,2018-08-28 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-382,2018-08-29 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-382,2018-08-30 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-382,2018-08-31 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-382,2018-08-31 18:00:00,1,0.0,0.0,0.0,18,4,0
2-39-79-382,2018-08-31 20:00:00,1,0.0,0.0,0.0,20,4,0
2-39-79-382,2018-09-01 16:00:00,1,0.0,0.0,0.0,16,5,1
2-39-79-382,2018-09-03 04:00:00,1,0.0,0.0,0.0,4,0,0
2-39-79-382,2018-09-04 02:00:00,1,0.0,0.0,0.0,2,1,0
2-39-79-382,2018-09-04 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-382,2018-09-05 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-382,2018-09-06 15:00:00,1,0.0,0.0,0.0,15,3,0
